Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
The Excluded. In a Moment of Danger,Chto Delat (What is to be done?),49220,"(Russian, founded 2003)",(Russian),(2003),(0),(),2014,"Four-channel video (color, sound)",56:46 min.,Fund for the Twenty-First Century,251.2016,Video,Media and Performance,2016-05-02,Y,200264,http://www.moma.org/collection/works/200264,http://www.moma.org/media/W1siZiIsIjQyMTQzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=87528a8c36d3bf14,,,,,,,,,3406.0
A Magical Substance Flows Into Me,Jumana Manna,49222,"(Palestinian, born 1987)",(Palestinian),(1987),(0),(Female),2015,"Video (color, sound)",67 min.,Fund for the Twenty-First Century,258.2016,Video,Media and Performance,2016-05-02,Y,200265,http://www.moma.org/collection/works/200265,http://www.moma.org/media/W1siZiIsIjQyMTQ3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3d25fc02415ec2cd,,,,,,,,,4020.0
Melia Marden,Robert Mapplethorpe,3745,"(American, 1946–1989)",(American),(1946),(1989),(Male),1983,Gelatin silver print,"12 × 8 15/16"" (30.5 × 22.7 cm)
",Gift of Anne and Joel Ehrenkranz,346.2016,Photograph,Photography,2016-05-19,Y,200458,http://www.moma.org/collection/works/200458,http://www.moma.org/media/W1siZiIsIjM0MjAzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d8f0c931eca0aac2,,,,30.5,,,22.7,,
Little Apollo,Robert Mapplethorpe,3745,"(American, 1946–1989)",(American),(1946),(1989),(Male),c. 1988,Gelatin silver print,"4 3/4 × 4 15/16"" (12 × 12.5 cm)
",Gift of Anne and Joel Ehrenkranz,347.2016,Photograph,Photography,2016-05-19,Y,200461,http://www.moma.org/collection/works/200461,http://www.moma.org/media/W1siZiIsIjM0MjEwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f4b60248049dc0da,,,,12.0,,,12.5,,
Untitled from the series Gold Miner,Zwelethu Mthethwa,27203,"(South African, born 1960)",(South African),(1960),(0),(Male),2005,Chromogenic color print,"25 × 34"" (63.5 × 86.4 cm)",Gift of Anne and Joel Ehrenkranz,349.2016,Photograph,Photography,2016-05-19,Y,201698,http://www.moma.org/collection/works/201698,http://www.moma.org/media/W1siZiIsIjM3NjIxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=585eb83fe858eb8f,,,,63.5001270003,,,86.4,,
Gateway Boats. Mumbai,Roe Ethridge,38029,"(American, born 1969)",(American),(1969),(0),(Male),2007,Chromogenic color print,"57 × 40"" (144.8 × 101.6 cm)",Gift of Anne and Joel Ehrenkranz,284.2016,Photograph,Photography,2016-05-19,Y,201699,http://www.moma.org/collection/works/201699,http://www.moma.org/media/W1siZiIsIjM3NTMyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ec8ef5f90c28cbe,,,,144.78,,,101.6,,
"Junction, Atlanta",Roe Ethridge,38029,"(American, born 1969)",(American),(1969),(0),(Male),2003,Chromogenic color print,"Image: 24 × 30 1/4"" (61 × 76.8 cm)",Gift of Anne and Joel Ehrenkranz,283.2016,Photograph,Photography,2016-05-19,Y,201700,http://www.moma.org/collection/works/201700,http://www.moma.org/media/W1siZiIsIjM3NDM5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e6c6176dd64b8818,,,,60.9601219202,,,76.8351536703,,
"Peregrinación, Chalma (Procession, Chalma)",Graciela Iturbide,2844,"(Mexican, born 1943)",(Mexican),(1943),(0),(Female),1984,Gelatin silver print,"12 5/8 × 9 15/16"" (32 × 25.3 cm)",Acquired through the generosity of Ruth Nordenbrook,318.2016,Photograph,Photography,2016-05-19,Y,202040,http://www.moma.org/collection/works/202040,http://www.moma.org/media/W1siZiIsIjM0MjA4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cd9e017c9ece9eef,,,,32.0,,,25.3,,
"Iguanas, Juchitán",Graciela Iturbide,2844,"(Mexican, born 1943)",(Mexican),(1943),(0),(Female),1984,Gelatin silver print,"11 7/16 × 9 5/8"" (29 × 24.5 cm)",Acquired through the generosity of Ruth Nordenbrook,316.2016,Photograph,Photography,2016-05-19,Y,202041,http://www.moma.org/collection/works/202041,http://www.moma.org/media/W1siZiIsIjM0MjAzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=853092fc3673650d,,,,29.0,,,24.5,,
Mexico,Graciela Iturbide,2844,"(Mexican, born 1943)",(Mexican),(1943),(0),(Female),1984,Gelatin silver print,"8 11/16 × 12 3/8"" (22.1 × 31.5 cm)",Committee on Photography Fund,317.2016,Photograph,Photography,2016-05-19,Y,202042,http://www.moma.org/collection/works/202042,http://www.moma.org/media/W1siZiIsIjM0MjEwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c0909579a63e4c7b,,,,22.1,,,31.5,,
"Mantanza, La Mexteca, Oaxaca, Meixco",Graciela Iturbide,2844,"(Mexican, born 1943)",(Mexican),(1943),(0),(Female),1992,Gelatin silver print,"8 11/16 × 13"" (22 × 33 cm)",Acquired through the generosity of the Peter Schub Foundation,319.2016,Photograph,Photography,2016-05-19,Y,202043,http://www.moma.org/collection/works/202043,http://www.moma.org/media/W1siZiIsIjM0MjA3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=325ab6aa8a472558,,,,22.0,,,33.0,,
"Pescaditos de Oaxaca, Mexico",Graciela Iturbide,2844,"(Mexican, born 1943)",(Mexican),(1943),(0),(Female),1992,Gelatin silver print,"8 13/16 × 12 5/16"" (22.4 × 31.3 cm)",Acquired through the generosity of the Peter Schub Foundation,320.2016,Photograph,Photography,2016-05-19,Y,202044,http://www.moma.org/collection/works/202044,http://www.moma.org/media/W1siZiIsIjM0MjEyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8c869fff66933bde,,,,22.4,,,31.3,,
"Jardin Botanico de Oaxaca, Mexico",Graciela Iturbide,2844,"(Mexican, born 1943)",(Mexican),(1943),(0),(Female),1998-99,Gelatin silver print,"9 1/4 × 9 1/4"" (23.5 × 23.5 cm)",The Cornelius N Bliss Memorial Fund,321.2016,Photograph,Photography,2016-05-19,Y,202045,http://www.moma.org/collection/works/202045,http://www.moma.org/media/W1siZiIsIjM0MjEyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c0761f99e6314a92,,,,23.5,,,23.5,,
"Jardin Botanico de Oaxaca, Mexico",Graciela Iturbide,2844,"(Mexican, born 1943)",(Mexican),(1943),(0),(Female),1998-99,Gelatin silver print,"10 1/16 × 10 1/16"" (25.5 × 25.5 cm)",The Cornelius N Bliss Memorial Fund,322.2016,Photograph,Photography,2016-05-19,Y,202046,http://www.moma.org/collection/works/202046,http://www.moma.org/media/W1siZiIsIjM0MjEwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e262a0e88c453d1f,,,,25.5,,,25.5,,
Mexico,Graciela Iturbide,2844,"(Mexican, born 1943)",(Mexican),(1943),(0),(Female),2005,Gelatin silver print,"9 1/4 × 9 1/4"" (23.5 × 23.5 cm)",The Cornelius N Bliss Memorial Fund,323.2016,Photograph,Photography,2016-05-19,Y,202047,http://www.moma.org/collection/works/202047,http://www.moma.org/media/W1siZiIsIjM0MjEwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5c93ac35258382c6,,,,23.5,,,23.5,,
"A 240 Second Analysis of Failure and Hopefulness (With Coke, Vinegar and Other Tear Gas Remedies)",Basim Magdy,47821,"(Egyptian, born 1977)",(Egyptian),(1977),(0),(Male),2012,35mm color slides,240 sec.,Fund for the Twenty-First Century,1775.2015,Installation,Media and Performance,2015-12-11,Y,202319,http://www.moma.org/collection/works/202319,http://www.moma.org/media/W1siZiIsIjMzNzQ1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2be9b21ac4829228,,,,,,,,,240.0
M&A,GOLDIN+SENNEBY,49568,"(Swedish, est. 2004)",(Swedish),(2004),(0),(),2013,"Performance, props, algorithmic trading strategy, and bound book with watercolor, foil, sealing wax",Dimensions variable,Committee on Media and Performance Art,1351.2016.1,Performance,Media and Performance,2016-12-15,N,202979,,,,,,,,,,,
Merger Prediction Strategy,GOLDIN+SENNEBY,49568,"(Swedish, est. 2004)",(Swedish),(2004),(0),(),2013,"Bound book with watercolor, foil, sealing wax",,Gift of Paul Leong,1351.2016.2,Illustrated Book,Media and Performance,2016-12-15,N,202988,,,,,,,,,,,
"The Part About the Bandits, Part 1 of the Incidental Insurgents","Basel Abbas, Ruanne Abou-Rahme","49569, 49570","(Palestinian, born 1983) (Palestinian/American, born 1983)",(Palestinian) (Palestinian),(1983) (1983),(0) (0),(Male) (Female),2012-2015,"Chapter 1 Installation: documents, images, personal items, desks, chairs, table, stools, office cabinet, storage boxes, speakers, two record players, vinyls, sound of vinyl crackle, desktop computer with  video (color, sound; 35:51 min.) 
Chapter 2: Single channel HD video & 2 channel sound + sub woofer 6'",Dimensions variable,Fund for the Twenty-First Century,505.2017.1-2,Installation,Media and Performance,2017-05-24,Y,202989,http://www.moma.org/collection/works/202989,http://www.moma.org/media/W1siZiIsIjQzMTA4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3f98df6acc7b480c,,,,,,,,,2151.0
Unforgiving Years - Part 2 of The Incidental Insurgents,"Basel Abbas, Ruanne Abou-Rahme","49569, 49570","(Palestinian, born 1983) (Palestinian/American, born 1983)",(Palestinian) (Palestinian),(1983) (1983),(0) (0),(Male) (Female),2012-2015,"Chapter 3 Installation: documents, images, personal items, desks, chairs, table, lightboxes, drawings on tracing paper, wooden tower, wooden cages, miniature furniture, laptop computer with 4'10"" minute video

Chapter 4: Single channel HD video and 2 channel sound + sub woofer 6'20""",,Fund for the Twenty-First Century,506.2017.1-2,Installation,Media and Performance,2017-05-24,Y,202990,http://www.moma.org/collection/works/202990,,,,,,,,,,
The Unfinished Conversation,John Akomfrah,49571,"(British, born 1957)",(British),(1957),(0),(Male),2012,"Three-channel video (color, sound)",45 min.,"The Contemporary Arts Council of the Museum of Modern Art, The Friends of Education of The Museum of Modern Art, and through the generosity of Bilge Ogut and Haro Cumbusyan",243.2016,Installation,Media and Performance,2016-05-02,Y,202991,http://www.moma.org/collection/works/202991,http://www.moma.org/media/W1siZiIsIjM5MjU2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=34a79004bb57b2ff,,,,,,,,,2700.0
Location Proposal #2,Cindy Bernard,47512,"(American, born 1959)",(American),(1959),(0),(Female),1997-2000,"Eighteen digital images transferred to 35mm color slides, Filmscreen 200 screens, and nine postcards",Dimensions variable,Gift of the artist,245.2016.a-r,Installation,Media and Performance,2016-05-02,Y,202992,http://www.moma.org/collection/works/202992,http://www.moma.org/media/W1siZiIsIjQyNDIxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=38230f70f543d1e2,,,,,,,,,
Spiderman,Mark Bradford,33393,"(American, born 1961)",(American),(1961),(0),(Male),2015,"Video (color, sound)",6:03 min.,Anonymous gift,246.2016,Video,Media and Performance,2016-05-02,Y,202993,http://www.moma.org/collection/works/202993,,,,,,,,,,363.0
Emissary in the Squat of Gods,Ian Cheng,49573,"(American, born 1984)",(American),(1984),(0),(Male),2015,"Live simulation and story (color, sound)",Infinite duration,Fund for the Twenty-First Century,248.2016,Installation,Media and Performance,2016-05-02,Y,202995,http://www.moma.org/collection/works/202995,http://www.moma.org/media/W1siZiIsIjQwMDUwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=06570abb91e7db05,,,,,,,,,0.0
Emissary Forks at Perfection,Ian Cheng,49573,"(American, born 1984)",(American),(1984),(0),(Male),2015 - 2016,"Live simulation and story (color, sound)",Infinite duration,Fund for the Twenty-First Century,249.2016,Installation,Media and Performance,2016-05-02,Y,202998,http://www.moma.org/collection/works/202998,http://www.moma.org/media/W1siZiIsIjQ4OTk5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a57118e1fb3ac2c6,,,,,,,,,0.0
Emissary Sunsets the Self,Ian Cheng,49573,"(American, born 1984)",(American),(1984),(0),(Male),2016,"Live simulation and story (color, sound)",Infinite duration,Fund for the Twenty-First Century,250.2016,Installation,Media and Performance,2016-05-02,Y,203000,http://www.moma.org/collection/works/203000,http://www.moma.org/media/W1siZiIsIjQ1MjE2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4ebabb176f012102,,,,,,,,,0.0
Storm Sequence,Shaun Gladwell,49584,"(Australian, born 1972)",(Australian),(1972),(0),(Male),2000,"Video (color, sound)",7:59 min.,"Gift of the Gene and Brian Sherman Collection, Australia",253.2016,Video,Media and Performance,2016-05-02,Y,203100,http://www.moma.org/collection/works/203100,http://www.moma.org/media/W1siZiIsIjQyNTQ0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=23fa9829b3149e4c,,,,,,,,,479.0
BMX Channel,Shaun Gladwell,49584,"(Australian, born 1972)",(Australian),(1972),(0),(Male),2013,"Video (color, sound)",12:42 min.,Gift of the artist and Peter Fay in memory of Ann Lewis,254.2016,Video,Media and Performance,2016-05-02,Y,203101,http://www.moma.org/collection/works/203101,http://www.moma.org/media/W1siZiIsIjQyNTQ0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=269f3b6f1d7a28cf,,,,,,,,,762.0
The Lightning Testimonies,Amar Kanwar,35340,"(Indian, born 1964)",(Indian),(1964),(0),(Male),2007,"Eight-channel video (black and white, sound)",32:31 min.,The Contemporary Arts Council of the Museum of Modern Art,256.2016,Video,Media and Performance,2016-05-02,N,203103,,,,,,,,,,,1951.0
Imponderable,Tony Oursler,7489,"(American, born 1957)",(American),(1957),(0),(Male),2015-16,"5-D multimedia installation (color, sound)",90 min.,Acquired in part through the generosity of Jill and Peter Kraus,259.2016,Installation,Media and Performance,2016-05-02,Y,203104,http://www.moma.org/collection/works/203104,,,,,,,,,,5400.0
Country Ball 1989-2012,Jacolby Satterwhite,49586,"(American, born 1986)",(American),(1986),(0),(Male),2012,"Video (color, sound) and video animation",12:38 min.,Acquired through the generosity of Bernard Lumpkin and Carmine Boccuzzi,262.2016,Video,Media and Performance,2016-05-02,Y,203108,http://www.moma.org/collection/works/203108,http://www.moma.org/media/W1siZiIsIjQ0NjAxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4ae3d194a64582ef,,,,,,,,,758.0
Reifying Desire 2,Jacolby Satterwhite,49586,"(American, born 1986)",(American),(1986),(0),(Male),2011,"Video animation (color, sound)",8:25 min.,Acquired through the generosity of Jeremiah Joseph,263.2016,Video,Media and Performance,2016-05-02,Y,203111,http://www.moma.org/collection/works/203111,http://www.moma.org/media/W1siZiIsIjQyMTkyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3159e015ea09f6c8,,,,,,,,,505.0
Reifying Desire 3: The Immaculate Conception of Doubting Thomas,Jacolby Satterwhite,49586,"(American, born 1986)",(American),(1986),(0),(Male),2012,"Video animation (color, sound)",17 min.,Acquired through the generosity of Jeremiah Joseph,264.2016,Video,Media and Performance,2016-05-02,Y,203113,http://www.moma.org/collection/works/203113,http://www.moma.org/media/W1siZiIsIjQyMTkyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eb1e3fc3e848612f,,,,,,,,,1020.0
Reifying Desire 4: Model It,Jacolby Satterwhite,49586,"(American, born 1986)",(American),(1986),(0),(Male),2009,"Video animation (color, sound)",6:29 min.,Acquired through the generosity of Jeremiah Joseph,265.2016,Video,Media and Performance,2016-05-02,Y,203114,http://www.moma.org/collection/works/203114,http://www.moma.org/media/W1siZiIsIjQyMTkyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=34c78c570deec898,,,,,,,,,389.0
Reifying Desire 5,Jacolby Satterwhite,49586,"(American, born 1986)",(American),(1986),(0),(Male),2013,"Video animation (color, sound)",8:45 min.,Acquired through the generosity of Jeremiah Joseph,266.2016,Video,Media and Performance,2016-05-02,Y,203116,http://www.moma.org/collection/works/203116,http://www.moma.org/media/W1siZiIsIjQyMTkyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e27341dfadc35ac5,,,,,,,,,525.0
Reifying Desire 6: Island of Treasure,Jacolby Satterwhite,49586,"(American, born 1986)",(American),(1986),(0),(Male),2013,"Video animation (color, sound)",24:04 min.,Acquired through the generosity of Jeremiah Joseph,267.2016,Video,Media and Performance,2016-05-02,Y,203117,http://www.moma.org/collection/works/203117,http://www.moma.org/media/W1siZiIsIjQyMTkyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=60130d3ec337e7f1,,,,,,,,,1444.0
The Matriarch's Rhapsody,Jacolby Satterwhite,49586,"(American, born 1986)",(American),(1986),(0),(Male),2012,"Video animation (color, sound)",43:47 min.,Acquired through the generosity of Jeremiah Joseph,268.2016,Video,Media and Performance,2016-05-02,Y,203119,http://www.moma.org/collection/works/203119,,,,,,,,,,2627.0
Forest Nymph,Jacolby Satterwhite,49586,"(American, born 1986)",(American),(1986),(0),(Male),2009,"Video animation (color, sound)",14 min.,Acquired through the generosity of Jeremiah Joseph,269.2016,Video,Media and Performance,2016-05-02,Y,203242,http://www.moma.org/collection/works/203242,,,,,,,,,,869.0
"Bar La Sirena, Chonchi, Chiloé",Paz Errázuriz,49166,"(Chilean, born 1941)",(Chilean),(1941),(0),(Female),1984,Gelatin silver print,"7 1/4 × 11"" (18.4 × 27.9 cm)",Latin American and Caribbean Fund,190.2017,Photograph,Photography,2017-02-02,Y,203447,http://www.moma.org/collection/works/203447,http://www.moma.org/media/W1siZiIsIjM1MTE2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=af3c2868f2922b9e,,,,18.4150368301,,,27.9400558801,,
"Jugglers, Santiago",Paz Errázuriz,49166,"(Chilean, born 1941)",(Chilean),(1941),(0),(Female),1984,Gelatin silver print,"11 1/4 × 7 5/16"" (28.6 × 18.6 cm)",Latin American and Caribbean Fund through gift of Maria Luisa Ferré Rangel,191.2017,Photograph,Photography,2017-02-02,Y,203448,http://www.moma.org/collection/works/203448,http://www.moma.org/media/W1siZiIsIjM1MTE2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f871529f8ce6dee4,,,,28.5750571501,,,18.5737871476,,
"Jugglers, Santiago",Paz Errázuriz,49166,"(Chilean, born 1941)",(Chilean),(1941),(0),(Female),1984,Gelatin silver print,"6 7/8 × 10 9/16"" (17.5 × 26.8 cm)",Latin American and Caribbean Fund through gift of Maria Luisa Ferré Rangel,192.2017,Photograph,Photography,2017-02-02,Y,203449,http://www.moma.org/collection/works/203449,http://www.moma.org/media/W1siZiIsIjM1MTE2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=61c98f42a1fdba08,,,,17.4625349251,,,26.8288036576,,
"Adam's Apple, Talca",Paz Errázuriz,49166,"(Chilean, born 1941)",(Chilean),(1941),(0),(Female),1984,Gelatin silver print,"7 3/16 × 10 15/16"" (18.3 × 27.8 cm)",Latin American and Caribbean Fund through gift of Juan Yarur Torres in honor of Bernardita Mandiola,193.2017,Photograph,Photography,2017-02-02,Y,203450,http://www.moma.org/collection/works/203450,http://www.moma.org/media/W1siZiIsIjM1MTE2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=770bb31887c21d92,,,,18.2562865126,,,27.7813055626,,
"Miss Piggy, Santiago",Paz Errázuriz,49166,"(Chilean, born 1941)",(Chilean),(1941),(0),(Female),1984,Gelatin silver print,"9 1/8 × 7 1/8"" (23.2 × 18.1 cm)",Latin American and Caribbean Fund through gift of Maria Luisa Ferré Rangel,194.2017,Photograph,Photography,2017-02-02,Y,203451,http://www.moma.org/collection/works/203451,http://www.moma.org/media/W1siZiIsIjM1MTE2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0855b769c7ca1e5c,,,,23.1775463551,,,18.0975361951,,
"Buddies, Santiago",Paz Errázuriz,49166,"(Chilean, born 1941)",(Chilean),(1941),(0),(Female),1986,Gelatin silver print,"7 1/16 × 9 1/8"" (17.9 × 23.2 cm)",Latin American and Caribbean Fund,195.2017,Photograph,Photography,2017-02-02,Y,203452,http://www.moma.org/collection/works/203452,http://www.moma.org/media/W1siZiIsIjM1MTE2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e1ddcae8110678aa,,,,17.9387858776,,,23.1775463551,,
Evelyn and Hector,Paz Errázuriz,49166,"(Chilean, born 1941)",(Chilean),(1941),(0),(Female),1987,"Gelatin silver print, printed 2016","7 13/16 × 12"" (19.8 × 30.5 cm)",Latin American and Caribbean Fund through gift of Juan Yarur Torres in honor of Bernardita Mandiola,196.2017,Photograph,Photography,2017-02-02,Y,203453,http://www.moma.org/collection/works/203453,http://www.moma.org/media/W1siZiIsIjM1NzcwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=79291565937dad1d,,,,19.8437896876,,,30.4800609601,,
"Positive Ambiguity (beard, lectern, teleprompter, wind machine, confidence)",DIS,47179,"(American, founded 2010)",(American),(2010),(0),(),2015,"Video (color, sound)","2 min., 46 sec.",Gift of the artists,282.2016,Video,Photography,2016-05-19,Y,204428,http://www.moma.org/collection/works/204428,,,,,,,,,,166.0
Big (adjusted to fit),Louise Lawler,7928,"(American, born 1947)",(American),(1947),(0),(Female),2002/2003/2016,Adhesive wall material,"Dimensions variable, constrained to match aspect ratio of wall",Acquired with support from the Contemporary Arts Council of The Museum of Modern Art and The Modern Women's Fund,326.2016,Photograph,Photography,2016-05-19,Y,204434,http://www.moma.org/collection/works/204434,http://www.moma.org/media/W1siZiIsIjM0NzQ2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=db3d08fbe6e337b9,,,,,,,,,
Independence/Nakba,Fazal Sheikh,49682,"(American, born 1965)",(American),(1965),(0),(Male),2013,Pigmented inkjet prints,"16 × 14"" (40.6 × 35.6 cm)",Acquired through the generosity of Jane P. Watkins,357.2016.1-130,Photograph,Photography,2016-05-19,Y,204435,http://www.moma.org/collection/works/204435,,,35.5600711201,,0.0,,,40.6400812802,,
